event_class,event_role,source_file,label,task_idx,phase,strength,event_rule
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P10,310.0,0.1225624533517148,0.1959616379266415,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P10,323.0,-0.11966499815378528,0.3004151212228453,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P10,327.0,0.15300044379234642,0.45104917716187254,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P10,347.0,-0.35778643844681296,0.41675398188356055,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P10,396.0,0.04201277973257683,0.3117643160576364,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P11,29.0,-0.16833486334995873,0.7746366752503647,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P11,62.0,0.16660280595567428,0.26647034976794864,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P11,81.0,-0.16709910253630722,0.7046263178781514,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P11,98.0,0.180951833266103,0.2565334959068939,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P11,119.0,-0.5497881189906801,0.7849617413094017,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P11,137.0,-0.0739641393933879,0.10022712692647613,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P11,180.0,0.23924326341112587,0.42000643940787047,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P11,188.0,0.09426252830463583,0.5990665354856248,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P11,227.0,-0.527972444753434,1.1744317649441212,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P11,242.0,0.13280428866834712,0.25606944931589615,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P11,248.0,0.22543738047928175,0.243812170016169,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P11,276.0,-0.09513787258498407,0.5397199671964095,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P11,277.0,0.03954621645936575,0.1346840890443498,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P11,291.0,0.1596595201114787,0.1608506301558117,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P11,321.0,-0.043587135366621454,0.3208391050009906,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P11,347.0,-0.3785832283515625,0.38706432897628423,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P11,379.0,-0.18213132154383574,0.42893973600616925,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P12,39.0,-0.7494176198783622,0.9883680389426815,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P12,90.0,0.19087633365387754,0.4164096234249972,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P12,96.0,-0.07591047589698466,0.32042261411078743,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P12,110.0,0.02209793465280581,0.18377184263346413,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P12,128.0,0.14320554151546616,0.2273494928072895,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P12,164.0,0.1286288854730172,0.26398746899501235,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P12,165.0,-0.1172254214246374,0.2458543068976546,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P12,229.0,0.32568777878223176,0.3721784732651573,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P12,243.0,-0.10577530133885611,0.2820101764844397,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P12,246.0,-0.06443948488376208,0.39903206931608304,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P12,325.0,0.18379715059180668,0.3964895029430281,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P12,360.0,-0.410794406328331,0.9156484844429226,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P13,5.0,0.07818434990530998,0.6447914474435615,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P13,17.0,0.10723192776512624,0.38550080069862047,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P13,19.0,-0.3613833831311891,0.760166036611536,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P13,22.0,-0.20860928512716154,0.2354494623700411,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P13,34.0,-0.14783360211600904,0.5244760474897697,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P13,50.0,0.009976639831691642,0.2857410781166466,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P13,91.0,-0.6269558667341381,0.7698679836978883,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P13,114.0,0.020952395079002428,0.28061247323370925,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P13,119.0,-0.00649641995761651,0.05555563542455009,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P13,134.0,0.08016249908619738,0.2041835423350355,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P13,175.0,0.07649570208432738,0.07671517948955439,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P13,185.0,-0.04566822847265883,0.047252785361404835,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P13,207.0,-0.050547484180995556,0.2151747955350334,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P13,213.0,0.05766094340593304,0.1922440119819548,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P13,219.0,-0.20456983666506395,0.25311230424992104,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P13,240.0,0.03994803332150847,0.12943007493964226,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P13,274.0,0.1631434700573523,0.20797126163799715,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P13,286.0,-0.3982818310504705,0.7548355488267617,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P13,304.0,0.19677809808132352,0.37228416775879924,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P13,332.0,0.45401813563700666,0.7260948288801433,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P13,361.0,-0.04541454282004681,0.25220855227086814,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P13,385.0,0.24627728539392435,0.38957523822223816,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P14,49.0,-0.5527044002289546,0.6024992824357948,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P14,56.0,0.4020392627516127,1.2294627985084645,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P14,87.0,-0.2092353491851088,0.4780593471651351,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P14,88.0,0.26647493388330457,0.47571028306841334,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P14,96.0,0.25238164881341313,0.3166375794378607,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P14,137.0,-0.4227887301336556,0.5686961748601256,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P14,194.0,0.01226282894325681,0.3017901797152757,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P14,242.0,0.19071355453887934,0.2823504205152966,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P14,243.0,-0.41392664410846275,0.6046401986473421,dphi feedback sign-switches matched to +eta label/block counts
b54s_block_density_matched_dphi,differential_event_control,b5_4s_specificity_audit,P14,294.0,-0.04841133852476372,0.21411095356868293,dphi feedback sign-switches matched to +eta label/block counts
